name,longitude,latitude
Virtual FM Kaliwungu Hub,110.252881,-6.959384
Ujung Berung First Mile Hub,107.709182,-6.924549
Banjaran Hub,107.566623,-7.05813
Banjaran First Mile Hub,107.56573,-7.058215
Virtual FM Kendal Hub,110.245788,-6.937243
Virtual FM Weleri Hub,110.0761,-6.96977
Ilir Barat I Hub,104.721059,-2.999072
Banjarsari Solo Hub,110.81374,-7.548125
Panyileukan Hub,107.707308,-6.940088
Cipayung Kota Depok Hub,106.803497,-6.446303
Tawang Hub,108.233843,-7.330726
Dayeuhkolot Hub,107.586308,-6.971654
Medan Marelan Hub,98.664251,3.687661
Tegallalang Hub,115.271568,-8.531226
Virtual FM Gombong Hub,109.5145,-7.60884
Virtual FM Ambarawa Hub,110.403717,-7.275884
Virtual FM Kebumen Hub,109.673529,-7.641852
Virtual FM Tanjung Morawa Hub,98.804924,3.537464
Virtual FM Pancur Batu Hub,98.596133,3.498311
Virtual FM Sunggal Hub,98.566213,3.599884
Virtual FM Pagar Alam Hub,103.255893,-4.025298
Virtual FM Wonosobo Hub,109.904437,-7.369276
Virtual FM Purwantoro Hub,111.257674,-7.850467
Virtual FM Wonogiri Hub,110.906745,-7.793437
Virtual FM Pogalan Hub,112.056478,-6.895842
Virtual FM Kampak Hub,111.666937,-8.178615
Virtual FM Temanggung Hub,110.196125,-7.326255
Virtual FM Tegal Hub,109.110702,-6.85107
Mangunreja Hub,108.060132,-7.375616
Cibeunying Kidul First Mile Hub,107.636617,-6.914397
Cibeunying Kidul Hub,107.636606,-6.914323
Juwana Hub,111.147465,-6.712509
Cirebon First Mile Hub,108.544568,-6.678436
Tanjung Karang Barat Hub,105.238895,-5.396816
Medan Area Hub,98.685858,3.580279
Telanaipura Hub,103.571956,-1.589912
Kedamaian Hub,105.281225,-5.410768
Sumber Hub,108.49865,-6.747961
Mauk Hub,106.512954,-6.063456
Tasikmalaya DC,108.188431,-7.290029
Pedurungan Hub,110.47789,-7.013074
Ngaliyan Hub,110.337904,-7.00805
Virtual FM Natar Hub,105.211386,-5.337295
Virtual FM Tanjung Pinang Hub,104.4853,0.919752
Virtual FM Bangko Hub,102.2804,-2.04974
Virtual FM Mentok Hub,105.1608,-2.06342
Virtual FM Metro Hub,105.3044,-5.1363
Virtual FM Jebus Hub,105.5069,-1.67067
Virtual FM Pubian Hub,104.9561,-5.08952
Virtual FM Kelapa Hub,105.6827,-1.88528
Virtual FM Terbanggi Besar Hub,105.21116,-4.90291
Virtual FM Sungai Liat Hub,106.081432,-1.875702
Virtual FM Tanjung Senang Hub,105.2931,-5.34934
Virtual FM Belinyu Hub,105.7979,-1.64302
Virtual FM Kalianda Hub,105.5928,-5.728
Virtual FM Ketapang Hub,105.782,-5.65172
Virtual FM Tanjung Bintang Hub,105.4221,-5.42397
Virtual FM Pringsewu Hub,104.9976,-5.35857
Virtual FM Bukit Kemuning Hub,104.5759,-4.86101
Virtual FM Abung Timur Hub,105.0733,-4.63081
Virtual FM Sungkai Utara Hub,104.7386,-4.64464
Virtual FM Kotabumi Hub,104.8855,-4.83933
Virtual FM Bandar Sribawono Hub,105.7441,-5.30973
Virtual FM Melinting Hub,105.8006,-5.42803
Virtual FM Sukadana Hub,105.6768,-5.11587
Virtual FM Pakuan Ratu Hub,104.703202,-4.537048
Virtual FM Way Kanan Hub,104.542654,-4.734727
Virtual FM Tulang Bawang Hub,105.221142,-4.289335
Virtual FM Gedung Aji Baru Hub,105.488773,-4.188006
Virtual FM Air Hitam Hub,104.431575,-5.057558
Virtual FM Kota Agung Hub,104.627222,-5.495389
Virtual FM Pulau Panggung Hub,104.749177,-5.311015
Virtual FM Limau Hub,104.948756,-5.413451
Virtual FM Bandar Mataram Hub,105.3928,-4.74701
Margaasih Hub,107.534618,-6.953424
Neglasari Hub,106.629057,-6.135173
Lembang Hub,107.64511,-6.827627
Cikarang Barat Hub,107.132651,-6.266398
Benowo First Mile Hub,112.620467,-7.238645
Ciruas Hub,106.242139,-6.12625
Cempaka Putih Hub,106.859249,-6.193758
Karangampel Hub,108.460963,-6.477963
Jebres First Mile Hub,110.846907,-7.56563
Bekasi Timur 2 Hub,107.025664,-6.231997
Virtual FM Banda Aceh Hub,95.35259,5.562849
J&T Handover Station,106.87725,-6.130866
Sicepat Handover Station,106.87725,-6.130866
Seririt Hub,114.9209,-8.193389
Banyumas DC,109.276621,-7.449943
Virtual FM Praya Hub,116.266075,-8.698322
Virtual FM Narmada Hub,116.250779,-8.585709
Virtual FM Pujut Hub,116.24816,-8.751839
Virtual FM Mpunda Hub,118.751383,-8.459312
Virtual FM Palibelo Hub,118.6948,-8.54947
Virtual FM Sumbawa Hub,117.4206,-8.49478
Virtual FM Gerung Hub,116.13186,-8.658427
Virtual FM Lombok Timur Hub,116.5226,-8.65392
Virtual FM Mataram Hub,116.1239,-8.61485
Virtual FM Gianyar Hub,115.3144,-8.54561
Virtual FM Buleleng Hub,115.0721,-8.12105
Rangkah Kidul First Mile Hub,112.741772,-7.458607
Virtual FM Sukaraja Sukabumi Hub,106.9744,-6.92208
Cakung 2 Hub,106.934441,-6.206229
Bubutan Hub,112.722437,-7.248462
Jember DC,113.68321,-8.213051
Kebon Jeruk 3 Hub,106.782686,-6.204998
Lowokwaru Hub,112.631063,-7.939289
Cimahi Tengah 2 First Mile Hub,107.555481,-6.888576
Bekasi Utara Hub,107.003659,-6.20479
Malang DC,112.722779,-7.954597
Gedangan First Mile Hub,112.750257,-7.393874
Makassar First Mile Hub,119.502771,-5.103248
Ciomas Hub,106.779333,-6.629056
Kawalu First Mile Hub,108.205778,-7.363889
Dayeuhkolot First Mile Hub,107.595444,-6.977667
Ciputat Timur Hub,106.747761,-6.295922
Virtual FM Balikpapan Kota Hub,116.8604,-1.26309
Leuwisadeng 2 Hub,106.55692,-6.56322
Sukaraja Hub,106.830406,-6.527302
Ngamprah First Mile Hub,107.509144,-6.863201
Ngamprah Hub,107.509144,-6.863201
Surade Hub,106.550421,-7.354765
Tigaraksa 2 Hub,106.47659,-6.2612
Pedan Hub,110.698197,-7.703779
Virtual FM Banjarbaru Hub,114.8432,-3.45896
Krembangan First Mile Hub,112.710831,-7.230366
Buahbatu 2 First Mile Hub,107.641993,-6.948297
Babelan First Mile Hub,107.027997,-6.142857
Jonggol Hub,107.056581,-6.442914
Purwakarta Kota Cilegon Hub,106.062452,-5.986737
Solokan Jeruk First Mile Hub,107.75152,-7.03137
Gresik First Mile Hub,112.502385,-7.222844
Tanjung Hub,115.389427,-2.142907
Setu Bekasi Hub,107.030502,-6.350676
Medan Selayang Hub,98.622485,3.539434
Tembalang Hub,110.455071,-7.017805
Sangatta Hub,117.519511,0.50169
Menes Hub,105.921322,-6.388005
Padang Panjang Hub,100.391049,-0.462454
Cipatat Hub,107.394632,-6.821156
Beji Kota Depok Hub,106.813362,-6.376892
Gunung Sindur Hub,106.724722,-6.3995
Bantaeng Hub,119.94966,-5.548375
Tamalate Hub,119.412334,-5.179054
Batam First Mile Hub,104.060033,1.111428
Indihiang Hub,108.1942,-7.275606
Virtual FM Sukabumi Hub,106.9087,-6.95615
Tembilahan Hub,103.141962,-0.309742
Lembang First Mile Hub,107.64511,-6.827627
Virtual FM Sukanagara Hub,107.1341,-7.09255
Benda First Mile Hub,106.673856,-6.146522
Mulyorejo First Mile Hub,112.776794,-7.258669
Mulyorejo Hub,112.776794,-7.258669
Cilandak 2 First Mile Hub,106.775113,-6.299415
Cilandak Hub,106.792468,-6.294805
Grogol Petamburan First Mile Hub,106.780145,-6.178503
Negara Hub,114.620291,-8.363243
Krembangan Hub,112.710831,-7.230366
Virtual FM Manado Hub,124.8776,1.486795
Virtual FM Pahandut Hub,113.9265,-2.24924
Virtual FM Palangka Raya Hub,113.9705,-2.27821
Virtual FM Somba Opu Hub,119.4416,-5.18146
Virtual FM Makassar Hub,119.4768,-5.09789
Virtual FM Tempe Hub,120.039,-4.14365
Virtual FM Kandangan Hub,115.2601,-2.80179
Virtual FM Satui Hub,115.4075,-3.77754
Virtual FM Kusan Hilir Hub,115.9278,-3.60425
Virtual FM Batulicin Hub,116.0028,-3.43834
Virtual FM Pelaihari Hub,114.7739,-3.79531
Virtual FM Jorong Hub,115.087435,-3.903047
Virtual FM Amuntai Tengah Hub,115.250256,-2.42085
Virtual FM Kendari Hub,122.5123,-3.98755
Virtual FM Palu Hub,119.856048,-0.91254
Virtual FM Balikpapan Utara Hub,116.839865,-1.234912
Virtual FM Balikpapan Hub,116.849538,-1.183369
Virtual FM Samarinda Utara Hub,117.155764,-0.443707
Virtual FM Singkawang Hub,108.981332,0.904731
Virtual FM Samarinda Hub,117.14326,-0.473804
Bengkalis Hub,102.127923,1.469741
Maritengngae Hub,119.768561,-3.93458
Mengwi Badung Hub,115.187367,-8.587505
Tualang Hub,101.589184,0.670447
Tallo Hub,119.440261,-5.108571
Babakan Madang Hub,106.857058,-6.525943
Ciampea First Mile Hub,106.691712,-6.559008
Kalideres 3 First Mile Hub,106.691546,-6.135331
Kedung Waringin Hub,107.226378,-6.265786
Harjamukti Hub,108.546521,-6.746229
Banjarmasin Tengah Hub,114.582315,-3.324753
Sukajadi Hub,107.581698,-6.883275
Koto Tangah Hub,100.336918,-0.828775
Seberang Ulu II Hub,104.790414,-2.989876
Pacet Bandung Hub,107.706552,-7.094744
Ungaran First Mile Hub,110.41022,-7.1545
Ungaran Hub,110.41022,-7.1545
Percut Sei Tuan Hub,98.761448,3.607085
Sukaraja Sukabumi Hub,106.982429,-6.90684
Batu Ceper First Mile Hub,106.68444,-6.173692
Tanjung Redeb Hub,117.487387,2.133222
Gorontalo Hub,123.082834,0.564
Setu Kota Tangerang Selatan 2 Hub,106.681889,-6.347668
Bogor Barat 2 Hub,106.750242,-6.557084
Tanete Riattang Hub,120.32625,-4.545213
Balikpapan Kota Hub,116.829771,-1.273942
Langsa Kota Hub,97.956103,4.501932
Paseh First Mile Hub,107.952609,-6.81426
Paseh Hub,107.952609,-6.81426
Sukamulya Hub,106.425963,-6.158681
Pangkalan Kuras Hub,102.067071,0.147843
Pangkalan Kerinci Hub,101.856702,0.409164
Kintamani Hub,115.325873,-8.24232
Oebobo Hub,123.60277,-10.167028
Karang Baru Hub,98.050099,4.290395
Godean Hub,110.293636,-7.767659
Tanjung Senang Hub,105.293093,-5.349582
Haurgeulis Hub,107.946159,-6.44038
Virtual FM Cilacap Hub,109.022504,-7.705103
Virtual FM Kersana Hub,108.880623,-6.929415
Virtual FM Larangan Hub,108.971309,-6.947609
Virtual FM Brebes Hub,109.05942,-6.875978
Virtual FM Randudongkal Hub,109.369304,-7.101676
Virtual FM Sumpiuh Hub,109.367026,-7.61582
Tarakan Barat Hub,117.583317,3.323962
Virtual FM Bumiayu Hub,109.005106,-7.248235
Virtual FM Majenang Hub,108.76721,-7.298878
Virtual FM Bulakamba Hub,108.883371,-6.874279
Virtual FM Tuntang Hub,110.46514,-7.265147
Virtual FM Demak Hub,110.604182,-6.916065
Virtual FM Sidareja Hub,108.79315,-7.48507
Virtual FM Banyumanik Hub,110.416698,-7.075172
Virtual FM Guntur Hub,110.611904,-6.953759
Virtual FM Patikraja Hub,109.217376,-7.488464
Virtual FM Pati Hub,111.040898,-6.780131
Virtual FM Gubug Hub,110.66159,-7.05205
Virtual FM Cilongok Hub,109.13799,-7.403409
Virtual FM Kradenan Hub,111.12394,-7.121646
Virtual FM Purwodadi Hub,110.885216,-7.07366
Ternate Hub,127.385185,0.781544
Jebus Hub,105.507035,-1.667759
Sape Hub,119.010132,-8.57813
Sukun Hub,112.619788,-8.001015
Jorong Hub,114.951862,-3.973365
Tempel Hub,110.319829,-7.658752
Singingi Hub,101.349811,-0.334028
Batam DC,104.033294,1.108736
Aceh DC,95.270377,5.525917
Rambah Hub,100.308146,0.892738
Siak Hub,102.038768,0.812859
Tanjung Jabung Timur Hub,103.796212,-1.213271
Tebo Tengah Hub,102.428455,-1.463315
Silungkang Hub,100.7979,-0.70977
Kasongan Hub,113.408414,-1.884597
Arut Selatan Hub,111.621333,-2.697183
Muara Teweh Hub,114.902229,-0.947929
Tenggarong Hub,116.999227,-0.451235
Bengkulu DC,102.327808,-3.843779
Malingping Hub,106.01775,-6.785806
Bangkinang Hub,101.032609,0.295143
Bagan Sinembah Hub,100.415827,1.690804
Mandau Hub,101.181333,1.24825
Dumai Hub,101.409037,1.677064
Kebayoran Baru First Mile Hub,106.79783,-6.262436
Kebayoran Baru Hub,106.789382,-6.257104
Palangka Raya DC,113.947093,-2.275679
Pariaman Hub,100.128497,-0.638039
Lubuk Basung Hub,100.018181,-0.320385
Lima Kaum Hub,100.58426,-0.445624
Ngaglik Hub,110.366377,-7.697291
Cengkareng 6 First Mile Hub,106.76581,-6.15435
Cengkareng 3 Hub,106.729897,-6.158149
Samarinda Utara Hub,117.151184,-0.439319
Kota Argamakmur Hub,102.199161,-3.433161
Bayah Hub,106.230322,-6.925241
Kota Sigli Hub,95.962314,5.355071
Solokan Jeruk Hub,107.746047,-7.02668
Pelabuhan Ratu First Mile Hub,106.557745,-7.000238
Kawalu Hub,108.214385,-7.368543
Pelabuhan Ratu Hub,106.559813,-7.009287
Lubuk Baja Hub,104.01893,1.148791
Masamba Hub,120.311858,-2.554567
Tanjung Jabung Barat Hub,103.460449,-0.819707
Rantepao Hub,119.91211,-2.965916
Tebing Tinggi Jambi Hub,103.081719,-1.018338
Sarolangun Hub,102.73339,-2.295789
Rimbo Bujang Hub,102.130413,-1.271799
Serang First Mile Hub,106.178039,-6.107889
Solo DC,110.711806,-7.540407
Baguala Hub,128.221049,-3.628572
Tarutung Hub,98.977626,2.022242
Cipayung Jakarta Timur Hub,106.904166,-6.31845
Marabahan Hub,114.771154,-2.98413
Umbulharjo Hub,110.390329,-7.832615
Pelaihari Hub,114.770484,-3.799248
Virtual FM Pare Hub,112.197899,-7.765512
Sragen First Mile Hub,110.979995,-7.442161
Karawang Barat First Mile Hub,107.287085,-6.276175
Virtual FM Gondanglegi Hub,112.646888,-8.173384
Virtual FM Kedungkandang Hub,112.642422,-8.030184
Virtual FM Karangploso Hub,112.60493,-7.901916
Virtual FM Mojoroto Hub,111.996592,-7.827468
Virtual FM Papar Hub,112.089909,-7.698572
Virtual FM Wates Hub,112.126265,-7.921055
Virtual FM Kediri Hub,112.057584,-7.829637
Virtual FM Mojowarno Hub,112.29843,-7.639822
Jombang First Mile Hub,112.291339,-7.548116
Virtual FM Menganti Hub,112.569559,-7.22178
Virtual FM Gresik Hub,112.568179,-7.227117
Virtual FM Sidayu Hub,112.565485,-7.006858
Cisaat First Mile Hub,106.895809,-6.912158
Sentolo Hub,110.195191,-7.925908
Parengan First Mile Hub,111.850121,-7.085251
Parung Kuda First Mile Hub,106.77315,-6.813206
Pakem Hub,110.416085,-7.664658
Semin Hub,110.732241,-7.841896
Nanggulan Hub,110.221722,-7.722278
Wonosari Hub,110.59042,-7.974178
Gerung Hub,116.129982,-8.651823
Pujut Hub,116.296434,-8.825418
Taliwang Hub,116.830841,-8.748914
Praya Hub,116.279248,-8.689352
Dompu Hub,118.455598,-8.5311
Sungai Penuh Hub,101.386534,-2.067677
Muara Bulian Hub,103.271496,-1.703072
Palibelo Hub,118.694984,-8.55014
Sumbawa Hub,117.433506,-8.498464
Mataram DC,116.125107,-8.632521
Kelumpang Hulu Hub,115.983258,-3.050826
Pasar Muara Bungo Hub,102.1231,-1.464099
Bangko Hub,102.276306,-2.040038
Jambi DC,103.624539,-1.685195
Belinyu Hub,105.783433,-1.649612
Cilodong Hub,106.842982,-6.438759
Parung Kuda Hub,106.76864,-6.813982
Balikpapan Utara Hub,116.868609,-1.207904
Selat Hub,114.383361,-2.984639
Banjarmasin Utara First Mile Hub,114.60002,-3.303305
Baamang Hub,112.949563,-2.517848
Kota Juang Hub,96.726938,5.206277
Johan Pahlawan Hub,96.137439,4.154709
Idi Rayeuk Hub,97.761806,4.958694
Karimun Hub,103.424051,0.99867
Rengat Hub,102.532955,-0.36954
Tanah Grogot Hub,116.198453,-1.906112
Utan Hub,117.134031,-8.413472
Binamu Hub,119.771554,-5.671067
Banjarmasin Utara Hub,114.60002,-3.303305
Belopa Hub,120.357328,-3.373926
Pallangga Hub,119.4457,-5.220877
Watang Sawitto Hub,119.65202,-3.807122
Perbaungan Hub,99.005974,3.565955
Babalan Hub,98.305515,4.002677
Klari Hub,107.373043,-6.369275
Klungkung Hub,115.405505,-8.542651
Bangli Hub,115.363543,-8.444899
Pangkajene Hub,119.553407,-4.84145
Panyabungan Hub,99.571943,0.843393
Makale Utara Hub,119.870934,-3.044075
Kuta Hub,115.181366,-8.717137
Kuta First Mile Hub,115.181366,-8.717137
Painan Hub,100.583241,-1.352209
Wonodadi Hub,112.011867,-8.047593
Pasuruan Hub,112.895348,-7.643316
Barabai Hub,115.372416,-2.57663
Payakumbuh Hub,100.610364,-0.251933
Kandangan Hub,115.276415,-2.791865
Kandat Hub,112.02707,-7.95815
Banda Sakti Hub,97.14443,5.179564
Batu Aji Hub,103.981472,1.040417
Tabanan Hub,115.111014,-8.552222
Mukomuko Hub,101.100348,-2.553155
Narmada Hub,116.190901,-8.598232
Mpunda Hub,118.737668,-8.459603
Banguntapan Hub,110.40999,-7.812799
Koba Hub,106.390927,-2.513974
Pahandut Hub,113.939239,-2.231263
Bontang Hub,117.479838,0.132973
Karangasem Hub,115.581564,-8.444995
Gianyar Hub,115.310792,-8.548082
Kota Manna Hub,102.920056,-4.458116
Kulon Progo Hub,110.151722,-7.895444
Wara Hub,120.209918,-3.021141
Kota Solok Hub,100.664568,-0.801633
Ketapang Kalbar Hub,109.958923,-1.825438
Padangan First Mile Hub,111.612106,-7.162888
Padangan Hub,111.612106,-7.162888
Muara Bangkahulu Hub,102.265106,-3.758146
Kota Curup Hub,102.51429,-3.472107
Soreang Parepare Hub,119.637309,-3.99378
Manggar Hub,108.263222,-2.870944
Tanjung Pandan Hub,107.627177,-2.736718
Paringin Hub,115.460166,-2.341725
Toboali Hub,106.465975,-3.000402
Kelapa Hub,105.671648,-1.875765
Kepahiang Hub,102.565388,-3.635848
Putussibau Hub,112.379,1.146271
Gondang Hub,112.046596,-7.60534
Lalabata Hub,119.902785,-4.362846
Barru Hub,119.618176,-4.423655
Ujung Bulu Hub,120.195911,-5.555798
Turikale Hub,119.522336,-5.050447
Batubara Hub,99.469903,3.194484
Sukorejo Hub,112.737642,-7.76209
Tempe Hub,120.032995,-4.122617
Tapin Utara Hub,115.157861,-2.947556
Satui Hub,115.374067,-3.798977
Kusan Hilir Hub,115.923135,-3.610303
Dolok Sanggul Hub,98.723389,2.257417
Sukadana Kalbar Hub,109.964889,-1.239972
Mempawah Hub,108.947253,0.376803
Pekanbaru DC,101.40439,0.598655
Lubuk Sikaping Hub,100.169074,0.132471
Tapan Hub,101.065332,-2.167183
Pontianak Utara Hub,109.339048,-0.014434
Batulicin Hub,115.995472,-3.422306
Mentok Hub,105.182969,-2.045507
Lemahabang Cirebon Hub,108.619692,-6.844842
Parengan Hub,111.850094,-7.084987
Bukit Tinggi Hub,100.366605,-0.29103
Sijunjung Hub,100.961734,-0.676336
Amuntai Tengah Hub,115.246505,-2.420412
Sintang Hub,111.465882,0.03855
Balige Hub,99.060817,2.333984
Kota Pinang Hub,100.084404,1.896903
Punjung Hub,101.544048,-0.986381
Melawi Hub,111.756186,-0.350435
Kawedanan Hub,111.444571,-7.706793
Kambang Hub,100.697354,-1.678072
Sunggal Hub,98.566213,3.599884
Banjarbaru Hub,114.847352,-3.461071
Kandanghaur Hub,108.118044,-6.366925
Tanjung Balai Hub,99.782735,2.950301
Rantau Utara Hub,99.826743,2.092042
Jakarta Fresh DC,106.890699,-6.138063
Ganding Hub,113.674743,-7.055052
Sekadau Hilir Hub,110.907884,0.010182
Dampit Hub,112.75716,-8.211801
Sungai Liat Hub,106.096444,-1.8685
Sandai Hub,110.53376,-1.236645
Grogol Hub,111.971098,-7.748335
Lubuk Alung Hub,100.285664,-0.685057
Tayan Hilir Hub,110.11142,-0.031506
Pandan Hub,98.824938,1.691108
Doro First Mile Hub,109.690846,-7.019607
Bangorejo Hub,114.1779,-8.478611
Pare First Mile Hub,112.160416,-7.766613
Pare Hub,112.160416,-7.766613
Mayong Hub,110.758947,-6.747215
Pangkal Pinang DC,106.142636,-2.103778
Kota Baru Kalsel Hub,116.212486,-3.253643
Bengkayang Hub,109.485616,0.83116
Bandar Simalungun Hub,99.314724,3.158564
Berastagi Hub,98.517535,3.196301
Karangnunggal Hub,108.132514,-7.633447
Pancur Batu Hub,98.587,3.503556
Binjai Hub,98.486659,3.637653
Banjarmasin DC,114.677221,-3.447581
Tanjung Morawa Hub,98.795034,3.564745
Sidikalang Hub,98.323421,2.728358
Pasaman Hub,99.838408,0.116524
Padang DC,100.397331,-0.974582
Tuban First Mile Hub,112.046568,-6.882058
Sukoharjo First Mile Hub,110.818975,-7.601977
Kota Kediri First Mile Hub,112.057363,-7.830827
Bangil First Mile Hub,112.691467,-7.586177
Kisaran Hub,99.611904,2.979223
Aek Kanopan Hub,99.640416,2.568481
Karanganyar First Mile Hub,110.952776,-7.581882
Cikupa Hub,106.511311,-6.230699
Bantargebang First Mile Hub,106.984729,-6.332084
Sanggau Hub,110.574279,0.122609
Bantargebang Hub,106.984729,-6.332084
Tebing Tinggi Sumut Hub,99.152384,3.337579
Ciampea 2 Hub,106.708114,-6.575468
Stabat Hub,98.45442,3.758722
Kencong Hub,113.379898,-8.28278
Genteng First Mile Hub,114.140002,-8.365386
Lubuk Pakam Hub,98.861894,3.584283
Manonjaya Hub,108.289857,-7.353044
Lemahabang Cirebon First Mile Hub,108.619692,-6.844842
Luragung Hub,108.580123,-6.999888
Doro Hub,109.690846,-7.019607
Sungai Kakap Hub,109.257939,-0.06148
Pekanbaru First Mile Hub,101.393384,0.490613
Pemangkat Hub,108.986947,1.175215
Kubu Raya Hub,109.359549,-0.053996
Pontianak DC,109.385609,-0.058303
Kampak Hub,111.694811,-8.143523
Ciomas 2 First Mile Hub,106.773194,-6.600324
Banyuwangi First Mile Hub,114.308218,-8.296088
Ambarawa First Mile Hub,110.40402,-7.277499
Sungai Pinyuh Hub,109.073605,0.273836
Gunung Sitoli Hub,97.600887,1.320127
Padang Sidempuan Hub,99.255557,1.389711
Pondokgede 2 First Mile Hub,106.932489,-6.284306
Kedaton First Mile Hub,105.278703,-5.393226
Ilir Timur First Mile Hub,104.772444,-2.9075
Tanggul Hub,113.460928,-8.165999
Sukowono Hub,113.831792,-8.056511
Siantar Hub,99.081951,2.989741
Sambas Hub,109.286545,1.373365
Wonogiri Hub,110.922316,-7.806385
Palimanan First Mile Hub,108.438082,-6.709567
Tandes First Mile Hub,112.689861,-7.253968
Pungging First Mile Hub,112.560641,-7.520591
Padalarang First Mile Hub,107.503689,-6.87447
Lamongan First Mile Hub,112.412639,-7.112472
Kepanjen First Mile Hub,112.57791,-8.108381
Purbalingga First Mile Hub,109.351417,-7.37875
Garut Kota First Mile Hub,107.916328,-7.206362
Cianjur First Mile Hub,107.176667,-6.802528
Sumedang First Mile Hub,107.918755,-6.829676
Singaparna First Mile Hub,108.140238,-7.345377
Purwokerto First Mile Hub,109.240563,-7.447659
Tanjungsari First Mile Hub,107.793498,-6.917161
Kedawung First Mile Hub,108.535413,-6.706938
Banjarsari Solo First Mile Hub,110.817998,-7.548125
Jepara First Mile Hub,110.706305,-6.594852
Tayu First Mile Hub,111.059327,-6.56751
Pati First Mile Hub,111.032234,-6.748109
Placeholder 17,107.930351,-7.114687
Genteng Hub,114.140002,-8.365386
Boyolali First Mile Hub,110.624571,-7.551966
Tulungagung Hub,111.912442,-8.040564
Selaawi Hub,108.021004,-7.005925
Karawaci First Mile Hub,106.617468,-6.20131
Karawaci Hub,106.617468,-6.20131
Cibitung Bekasi First Mile Hub,107.075204,-6.272465
Cibitung Bekasi Hub,107.075204,-6.272465
Banyu Anyar Hub,113.306215,-7.858897
Kraksaan Hub,113.438125,-7.756764
Barat Hub,111.443379,-7.601066
Rubaru Hub,113.785759,-6.953787
Pancoran Mas First Mile Hub,106.778789,-6.397729
Tulungagung First Mile Hub,111.912442,-8.040564
Babat Hub,112.196443,-7.100936
Plaosan Hub,111.264288,-7.666296
Tungkal Jaya Hub,103.93839,-2.364629
Klaten First Mile Hub,110.635731,-7.686926
Gedung Aji Baru Hub,105.486972,-4.188278
Pagak Hub,112.497554,-8.296459
Jatinegara Jakarta Timur 2 Hub,106.867944,-6.219082
Bojong Hub,109.599812,-6.986253
Cisurupan Hub,107.793587,-7.313586
Bungursari Hub,107.480054,-6.479384
Magetan Hub,111.315376,-7.649875
Bendosari First Mile Hub,110.83983,-7.64889
Delanggu Hub,110.689423,-7.642444
Delanggu First Mile Hub,110.707384,-7.606807
Wonoasri Hub,111.646007,-7.548514
Papar Hub,112.07773,-7.700229
Pamanukan Hub,107.80819,-6.286963
